Nombre;Traduction_soussou
9137;wúlù sólómánáání k̀ɛḿɛ tòngó sàxán nŭn sólófèré
9138;wúlù sólómánáání k̀ɛḿɛ tòngó sàxán nŭn sólómásàxán
9139;wúlù sólómánáání k̀ɛḿɛ tòngó sàxán nŭn sólómánáání
9140;wúlù sólómánáání k̀ɛḿɛ tòngó náání
9141;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn kérén
9142;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn ̀fírín
9143;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn sàxán
9144;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn náání
9145;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn súlí
9146;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn sénní
9147;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn sólófèré
9148;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn sólómásàxán
9149;wúlù sólómánáání k̀ɛḿɛ tòngó náání nŭn sólómánáání
9150;wúlù sólómánáání k̀ɛḿɛ tòngó súlí
9151;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn kérén
9152;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn ̀fírín
9153;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn sàxán
9154;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn náání
9155;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn súlí
9156;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn sénní
9157;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn sólófèré
9158;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn sólómásàxán
9159;wúlù sólómánáání k̀ɛḿɛ tòngó súlí nŭn sólómánáání
9160;wúlù sólómánáání k̀ɛḿɛ tòngó sénní
9161;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn kérén
9162;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn ̀fírín
9163;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn sàxán
9164;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn náání
9165;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn súlí
9166;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn sénní
9167;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn sólófèré
9168;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn sólómásàxán
9169;wúlù sólómánáání k̀ɛḿɛ tòngó sénní nŭn sólómánáání
9170;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré
9171;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn kérén
9172;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn ̀fírín
9173;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn sàxán
9174;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn náání
9175;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn súlí
9176;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn sénní
9177;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn sólófèré
9178;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn sólómásàxán
9179;wúlù sólómánáání k̀ɛḿɛ tòngó sólófèré nŭn sólómánáání
9180;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán
9181;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn kérén
9182;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn ̀fírín
9183;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn sàxán
9184;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn náání
9185;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn súlí
9186;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn sénní
9187;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn sólófèré
9188;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn sólómásàxán
9189;wúlù sólómánáání k̀ɛḿɛ tòngó sólómásàxán nŭn sólómánáání
9190;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání
9191;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn kérén
9192;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn ̀fírín
9193;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn sàxán
9194;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn náání
9195;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn súlí
9196;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn sénní
9197;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn sólófèré
9198;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn sólómásàxán
9199;wúlù sólómánáání k̀ɛḿɛ tòngó sólómánáání nŭn sólómánáání
9200;wúlù sólómánáání k̀ɛḿɛ ̀fírín
9201;wúlù sólómánáání k̀ɛḿɛ ̀fírín kérén
9202;wúlù sólómánáání k̀ɛḿɛ ̀fírín ̀fírín
9203;wúlù sólómánáání k̀ɛḿɛ ̀fírín sàxán
9204;wúlù sólómánáání k̀ɛḿɛ ̀fírín náání
9205;wúlù sólómánáání k̀ɛḿɛ ̀fírín súlí
9206;wúlù sólómánáání k̀ɛḿɛ ̀fírín sénní
9207;wúlù sólómánáání k̀ɛḿɛ ̀fírín sólófèré
9208;wúlù sólómánáání k̀ɛḿɛ ̀fírín sólómásàxán
9209;wúlù sólómánáání k̀ɛḿɛ ̀fírín sólómánáání
9210;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú
9211;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn kérén
9212;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn ̀fírín
9213;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn sàxán
9214;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn náání
9215;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn súlí
9216;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn sénní
9217;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn sólófèré
9218;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn sólómásàxán
9219;wúlù sólómánáání k̀ɛḿɛ ̀fírín fuú nŭn sólómánáání
9220;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ
9221;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn kérén
9222;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn ̀fírín
9223;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn sàxán
9224;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn náání
9225;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn súlí
9226;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn sénní
9227;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn sólófèré
9228;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn sólómásàxán
9229;wúlù sólómánáání k̀ɛḿɛ ̀fírín m̀ɔx̀ɔǵɛŋ nŭn sólómánáání
9230;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán
9231;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn kérén
9232;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn ̀fírín
9233;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn sàxán
9234;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn náání
9235;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn súlí
9236;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn sénní
9237;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn sólófèré
9238;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn sólómásàxán
9239;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sàxán nŭn sólómánáání
9240;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání
9241;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn kérén
9242;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn ̀fírín
9243;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn sàxán
9244;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn náání
9245;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn súlí
9246;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn sénní
9247;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn sólófèré
9248;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn sólómásàxán
9249;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó náání nŭn sólómánáání
9250;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí
9251;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn kérén
9252;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn ̀fírín
9253;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn sàxán
9254;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn náání
9255;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn súlí
9256;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn sénní
9257;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn sólófèré
9258;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn sólómásàxán
9259;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó súlí nŭn sólómánáání
9260;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní
9261;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn kérén
9262;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn ̀fírín
9263;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn sàxán
9264;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn náání
9265;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn súlí
9266;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn sénní
9267;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn sólófèré
9268;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn sólómásàxán
9269;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sénní nŭn sólómánáání
9270;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré
9271;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn kérén
9272;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn ̀fírín
9273;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn sàxán
9274;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn náání
9275;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn súlí
9276;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn sénní
9277;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn sólófèré
9278;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn sólómásàxán
9279;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólófèré nŭn sólómánáání
9280;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán
9281;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn kérén
9282;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn ̀fírín
9283;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn sàxán
9284;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn náání
9285;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn súlí
9286;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn sénní
9287;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn sólófèré
9288;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn sólómásàxán
9289;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómásàxán nŭn sólómánáání
9290;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání
9291;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn kérén
9292;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn ̀fírín
9293;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn sàxán
9294;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn náání
9295;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn súlí
9296;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn sénní
9297;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn sólófèré
9298;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn sólómásàxán
9299;wúlù sólómánáání k̀ɛḿɛ ̀fírín tòngó sólómánáání nŭn sólómánáání
9300;wúlù sólómánáání k̀ɛḿɛ sàxán
9301;wúlù sólómánáání k̀ɛḿɛ sàxán kérén
9302;wúlù sólómánáání k̀ɛḿɛ sàxán ̀fírín
9303;wúlù sólómánáání k̀ɛḿɛ sàxán sàxán
9304;wúlù sólómánáání k̀ɛḿɛ sàxán náání
9305;wúlù sólómánáání k̀ɛḿɛ sàxán súlí
9306;wúlù sólómánáání k̀ɛḿɛ sàxán sénní
9307;wúlù sólómánáání k̀ɛḿɛ sàxán sólófèré
9308;wúlù sólómánáání k̀ɛḿɛ sàxán sólómásàxán
9309;wúlù sólómánáání k̀ɛḿɛ sàxán sólómánáání
9310;wúlù sólómánáání k̀ɛḿɛ sàxán fuú
9311;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn kérén
9312;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn ̀fírín
9313;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn sàxán
9314;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn náání
9315;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn súlí
9316;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn sénní
9317;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn sólófèré
9318;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn sólómásàxán
9319;wúlù sólómánáání k̀ɛḿɛ sàxán fuú nŭn sólómánáání
9320;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ
9321;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn kérén
9322;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn ̀fírín
9323;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn sàxán
9324;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn náání
9325;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn súlí
9326;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn sénní
9327;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn sólófèré
9328;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn sólómásàxán
9329;wúlù sólómánáání k̀ɛḿɛ sàxán m̀ɔx̀ɔǵɛŋ nŭn sólómánáání
9330;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán
9331;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn kérén
9332;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn ̀fírín
9333;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn sàxán
9334;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn náání
9335;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn súlí
9336;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn sénní
9337;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn sólófèré
9338;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn sólómásàxán
9339;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sàxán nŭn sólómánáání
9340;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání
9341;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn kérén
9342;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn ̀fírín
9343;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn sàxán
9344;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn náání
9345;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn súlí
9346;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn sénní
9347;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn sólófèré
9348;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn sólómásàxán
9349;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó náání nŭn sólómánáání
9350;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí
9351;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn kérén
9352;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn ̀fírín
9353;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn sàxán
9354;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn náání
9355;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn súlí
9356;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn sénní
9357;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn sólófèré
9358;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn sólómásàxán
9359;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó súlí nŭn sólómánáání
9360;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní
9361;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn kérén
9362;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn ̀fírín
9363;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn sàxán
9364;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn náání
9365;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn súlí
9366;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn sénní
9367;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn sólófèré
9368;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn sólómásàxán
9369;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sénní nŭn sólómánáání
9370;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré
9371;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn kérén
9372;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn ̀fírín
9373;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn sàxán
9374;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn náání
9375;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn súlí
9376;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn sénní
9377;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn sólófèré
9378;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn sólómásàxán
9379;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólófèré nŭn sólómánáání
9380;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólómásàxán
9381;wúlù sólómánáání k̀ɛḿɛ sàxán tòngó sólómásàxán nŭn kérén
